param_info,stimuli_sequence,trial_number,test_type,fam_duration,mean_sample
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,31.645
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,27.66
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,24.1775
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,22.125
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,19.12
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,18.1225
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,15.245
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,15.085
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,47.925
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,48.64
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,49.2225
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,50.61
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,49.7
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,51.8
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,48.7225
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,49.74
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,45.3875
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,B,1,fam,0,42.005
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BB,2,fam,1,36.425
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,32.32
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,29.5325
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,26.665
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,22.175
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,21.8
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,17.595
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,17.7775
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,16.51
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,50.38
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,53.895
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,39.0675
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,51.1975
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,47.625
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,50.0575
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,53.9925
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,48.6375
v_3_ap_1_bp_10_weig_1e-05_sd_epsilon_1,BD,2,nov,1,47.8875
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,21.1975
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,18.21
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,15.1125
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,11.305263157894737
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,11.0625
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,8.97
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,8.2075
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,7.2025
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,6.5175
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,6.4675
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,15.1375
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,23.8475
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,22.795
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,23.545
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,21.6075
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,23.8
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,23.96
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,27.3175
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,23.49
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,24.89
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,20.615
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,16.98
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,14.83
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,12.4425
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,9.64
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,9.01
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,7.575
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,6.6625
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,6.4275
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,26.45
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,26.07
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,28.8225
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,25.7575
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,26.8975
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,29.8575
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,29.5425
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,30.905
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,30.9075
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,B,1,fam,0,26.0975
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BB,2,fam,1,21.895
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,18.335
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,15.6525
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,13.095
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,10.16
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,9.43
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,7.935
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,7.2631578947368425
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.0775
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,25.5175
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,27.44
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,25.2675
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,29.1625
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,27.8825
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,28.06
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,30.135
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,29.3825
v_3_ap_10_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BD,2,nov,1,29.74
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,41.3825
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,34.5375
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,33.3175
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,31.51
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,25.08
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,23.3825
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,22.335
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,18.705
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,15.87
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,15.215
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,44.9575
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,49.7425
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,49.085
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,38.2675
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,51.925
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,46.2225
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,50.7875
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,51.5075
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,48.93
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,44.3675
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,38.2925
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,37.725
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,30.995
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,26.3375
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,26.8
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,20.81
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,19.575
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,18.39
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,15.09
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,37.345
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,54.095
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,53.94
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,55.1325
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,53.8875
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,53.825
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,49.125
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,54.8375
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,53.7775
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,B,1,fam,0,44.77
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BB,2,fam,1,41.725
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,35.33
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,31.885
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,29.3925
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,24.27
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,23.425
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,23.0725
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,15.7425
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,18.5025
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,47.0675
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,53.7875
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,49.2025
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,49.1025
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,57.1575
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,51.885
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,57.74
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,56.4575
v_3_ap_10_bp_0.100000001490116_weig_1e-05_sd_epsilon_1,BD,2,nov,1,51.07105263157895
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,20.960526315789473
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,16.225
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,13.2125
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,10.7275
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,10.0225
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,7.936842105263158
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,6.695
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,6.3775
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,5.3075
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,5.1275
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,20.145
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,18.7725
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,19.2225
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,22.2375
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,22.765
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,21.3975
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,23.82
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,20.455
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,24.683333333333334
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,22.87
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,16.75
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,16.26
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,12.4175
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,10.73
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,8.8325
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,6.78
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,7.0125
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,6.3925
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,4.925
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,22.5275
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,23.145
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,25.165
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,23.0175
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,23.2375
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,22.9
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,24.2125
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,29.29
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,26.9075
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,B,1,fam,0,24.02
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BB,2,fam,1,18.625
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,15.85
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,12.7925
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,11.9425
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,9.78
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,7.7225
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,6.98
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,6.5975
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.48
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,23.5875
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,25.3275
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,25.47
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,27.31
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,23.8025
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,28.445
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,29.5775
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,28.06
v_3_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BD,2,nov,1,24.7
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,41.91
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,35.9825
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,30.38
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,27.6325
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,26.2775
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,22.1675
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,20.23
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,18.0425
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,15.365
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,13.775
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,34.455
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,43.955
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,47.3725
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,47.8875
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,44.6875
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,40.5975
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,41.4125
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,49.095
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,43.1775
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,41.915
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,37.595
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,35.2325
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,30.1775
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,26.8
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,23.57
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,21.9825
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,18.0825
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,18.0075
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,15.3475
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,54.98
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,52.28
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,50.125
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,57.1875
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,58.95
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,54.3175
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,48.31
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,49.6925
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,48.3925
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,B,1,fam,0,42.8675
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BB,2,fam,1,36.6775
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,33.6325
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,31.005
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,28.69
v_3_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,22.995
