batch_id,index,sample+n,param_id,trial_id,stim_id
14,0,27,140,0,2047
15,0,30,140,0,2047
16,0,34,140,0,2047
17,0,35,140,0,2047
18,0,36,140,0,2047
19,0,15,140,0,2047
0,0,63,156,0,487
1,0,104,156,0,487
2,0,33,156,0,487
3,0,3,156,0,487
4,0,32,156,0,487
5,0,4,156,0,487
6,0,120,156,0,487
7,0,23,156,0,487
8,0,2,156,0,487
9,0,1,156,0,487
10,0,82,156,0,487
11,0,27,156,0,487
12,0,122,156,0,487
13,0,58,156,0,487
14,0,54,156,0,487
15,0,14,156,0,487
16,0,5,156,0,487
17,0,3,156,0,487
18,0,24,156,0,487
19,0,11,156,0,487
0,0,5,144,0,1072
1,0,62,144,0,1072
2,0,43,144,0,1072
3,0,32,144,0,1072
4,0,86,144,0,1072
5,0,26,144,0,1072
6,0,15,144,0,1072
7,0,1,144,0,1072
8,0,12,144,0,1072
9,0,3,144,0,1072
10,0,9,144,0,1072
11,0,48,144,0,1072
12,0,1,144,0,1072
13,0,5,144,0,1072
14,0,14,144,0,1072
15,0,38,144,0,1072
16,0,20,144,0,1072
17,0,29,144,0,1072
18,0,14,144,0,1072
19,0,51,144,0,1072
0,0,107,148,0,390
1,0,25,148,0,390
2,0,14,148,0,390
3,0,123,148,0,390
4,0,43,148,0,390
5,0,32,148,0,390
6,0,36,148,0,390
7,0,54,148,0,390
8,0,47,148,0,390
9,0,2,148,0,390
10,0,25,148,0,390
11,0,47,148,0,390
12,0,56,148,0,390
13,0,32,148,0,390
14,0,29,148,0,390
15,0,35,148,0,390
16,0,48,148,0,390
17,0,11,148,0,390
18,0,38,148,0,390
19,0,16,148,0,390
0,0,21,156,0,487
1,0,12,156,0,487
2,0,23,156,0,487
3,0,33,156,0,487
4,0,56,156,0,487
5,0,5,156,0,487
6,0,17,156,0,487
7,0,12,156,0,487
8,0,40,156,0,487
9,0,33,156,0,487
10,0,43,156,0,487
11,0,36,156,0,487
12,0,23,156,0,487
13,0,18,156,0,487
14,0,28,156,0,487
15,0,7,156,0,487
16,0,6,156,0,487
17,0,65,156,0,487
18,0,33,156,0,487
19,0,12,156,0,487
0,0,46,146,0,1202
1,0,8,146,0,1202
2,0,10,146,0,1202
3,0,40,146,0,1202
4,0,2,146,0,1202
5,0,30,146,0,1202
6,0,13,146,0,1202
7,0,42,146,0,1202
8,0,46,146,0,1202
9,0,56,146,0,1202
10,0,47,146,0,1202
11,0,82,146,0,1202
12,0,38,146,0,1202
13,0,22,146,0,1202
14,0,57,146,0,1202
15,0,34,146,0,1202
16,0,35,146,0,1202
17,0,63,146,0,1202
18,0,26,146,0,1202
19,0,41,146,0,1202
0,0,1,144,0,1332
1,0,1,144,0,1332
2,0,9,144,0,1332
3,0,1,144,0,1332
4,0,1,144,0,1332
5,0,28,144,0,1332
6,0,12,144,0,1332
7,0,170,144,0,1332
8,0,21,144,0,1332
9,0,24,144,0,1332
10,0,11,144,0,1332
11,0,2,144,0,1332
12,0,47,144,0,1332
13,0,31,144,0,1332
14,0,21,144,0,1332
15,0,28,144,0,1332
16,0,1,144,0,1332
17,0,13,144,0,1332
18,0,37,144,0,1332
19,0,35,144,0,1332
0,0,1,90,0,97
1,0,15,90,0,97
2,0,34,90,0,97
3,0,18,90,0,97
4,0,63,90,0,97
5,0,9,90,0,97
6,0,156,90,0,97
7,0,77,90,0,97
8,0,38,90,0,97
9,0,59,90,0,97
10,0,16,90,0,97
11,0,2,90,0,97
12,0,63,90,0,97
13,0,1,90,0,97
14,0,11,90,0,97
15,0,51,90,0,97
16,0,41,90,0,97
17,0,64,90,0,97
18,0,5,90,0,97
19,0,46,90,0,97
0,0,44,140,0,2047
1,0,57,140,0,2047
2,0,45,140,0,2047
3,0,26,140,0,2047
4,0,9,140,0,2047
5,0,12,140,0,2047
6,0,38,140,0,2047
7,0,16,140,0,2047
8,0,24,140,0,2047
9,0,34,140,0,2047
10,0,31,140,0,2047
11,0,48,140,0,2047
12,0,54,140,0,2047
13,0,21,140,0,2047
14,0,40,140,0,2047
15,0,22,140,0,2047
16,0,68,140,0,2047
17,0,23,140,0,2047
18,0,67,140,0,2047
19,0,55,140,0,2047
0,0,6,148,0,1592
1,0,25,148,0,1592
2,0,105,148,0,1592
3,0,21,148,0,1592
4,0,101,148,0,1592
5,0,51,148,0,1592
6,0,59,148,0,1592
7,0,53,148,0,1592
8,0,14,148,0,1592
9,0,7,148,0,1592
10,0,44,148,0,1592
11,0,37,148,0,1592
12,0,10,148,0,1592
13,0,105,148,0,1592
14,0,37,148,0,1592
15,0,11,148,0,1592
16,0,53,148,0,1592
17,0,10,148,0,1592
18,0,24,148,0,1592
19,0,49,148,0,1592
0,0,27,156,0,845
1,0,11,156,0,845
2,0,39,156,0,845
3,0,35,156,0,845
4,0,43,156,0,845
5,0,25,156,0,845
6,0,27,156,0,845
7,0,6,156,0,845
8,0,65,156,0,845
9,0,51,156,0,845
10,0,4,156,0,845
11,0,20,156,0,845
12,0,47,156,0,845
13,0,22,156,0,845
14,0,82,156,0,845
15,0,20,156,0,845
16,0,134,156,0,845
17,0,10,156,0,845
18,0,23,156,0,845
19,0,1,156,0,845
0,0,14,90,0,97
1,0,1,90,0,97
2,0,13,90,0,97
3,0,22,90,0,97
4,0,14,90,0,97
5,0,71,90,0,97
6,0,19,90,0,97
7,0,65,90,0,97
8,0,98,90,0,97
9,0,54,90,0,97
10,0,22,90,0,97
11,0,4,90,0,97
12,0,20,90,0,97
13,0,33,90,0,97
14,0,2,90,0,97
15,0,7,90,0,97
16,0,1,90,0,97
17,0,8,90,0,97
18,0,8,90,0,97
19,0,24,90,0,97
0,0,40,144,0,1332
1,0,8,144,0,1332
2,0,12,144,0,1332
3,0,4,144,0,1332
4,0,6,144,0,1332
5,0,29,144,0,1332
6,0,24,144,0,1332
7,0,43,144,0,1332
8,0,1,144,0,1332
9,0,15,144,0,1332
10,0,1,144,0,1332
11,0,16,144,0,1332
12,0,1,144,0,1332
13,0,39,144,0,1332
14,0,2,144,0,1332
15,0,36,144,0,1332
16,0,1,144,0,1332
17,0,1,144,0,1332
18,0,186,144,0,1332
19,0,17,144,0,1332
0,0,39,146,0,1202
1,0,47,146,0,1202
2,0,35,146,0,1202
3,0,50,146,0,1202
4,0,23,146,0,1202
5,0,10,146,0,1202
6,0,11,146,0,1202
7,0,65,146,0,1202
8,0,31,146,0,1202
9,0,32,146,0,1202
10,0,41,146,0,1202
11,0,94,146,0,1202
12,0,24,146,0,1202
13,0,102,146,0,1202
14,0,25,146,0,1202
15,0,45,146,0,1202
16,0,17,146,0,1202
17,0,19,146,0,1202
18,0,53,146,0,1202
19,0,21,146,0,1202
0,0,13,148,0,1592
1,0,2,148,0,1592
2,0,7,148,0,1592
3,0,54,148,0,1592
4,0,13,148,0,1592
5,0,1,148,0,1592
6,0,62,148,0,1592
7,0,22,148,0,1592
8,0,23,148,0,1592
9,0,2,148,0,1592
10,0,4,148,0,1592
11,0,42,148,0,1592
12,0,27,148,0,1592
13,0,60,148,0,1592
14,0,64,148,0,1592
15,0,25,148,0,1592
16,0,21,148,0,1592
17,0,6,148,0,1592
18,0,20,148,0,1592
19,0,70,148,0,1592
0,0,64,140,0,1917
1,0,33,140,0,1917
2,0,34,140,0,1917
3,0,64,140,0,1917
4,0,97,140,0,1917
5,0,19,140,0,1917
6,0,28,140,0,1917
7,0,60,140,0,1917
8,0,37,140,0,1917
9,0,8,140,0,1917
10,0,34,140,0,1917
11,0,14,140,0,1917
12,0,47,140,0,1917
13,0,51,140,0,1917
14,0,45,140,0,1917
15,0,17,140,0,1917
16,0,40,140,0,1917
17,0,38,140,0,1917
18,0,40,140,0,1917
19,0,38,140,0,1917
0,0,39,156,0,845
1,0,36,156,0,845
2,0,31,156,0,845
3,0,36,156,0,845
4,0,79,156,0,845
5,0,39,156,0,845
6,0,28,156,0,845
7,0,33,156,0,845
8,0,54,156,0,845
9,0,1,156,0,845
10,0,2,156,0,845
11,0,1,156,0,845
12,0,49,156,0,845
13,0,28,156,0,845
14,0,5,156,0,845
15,0,8,156,0,845
16,0,8,156,0,845
17,0,29,156,0,845
18,0,6,156,0,845
19,0,41,156,0,845
0,0,52,146,0,32
1,0,24,146,0,32
2,0,15,146,0,32
3,0,28,146,0,32
4,0,51,146,0,32
5,0,1,146,0,32
6,0,2,146,0,32
7,0,20,146,0,32
8,0,7,146,0,32
9,0,5,146,0,32
10,0,29,146,0,32
11,0,24,146,0,32
12,0,15,146,0,32
13,0,34,146,0,32
14,0,46,146,0,32
15,0,4,146,0,32
16,0,47,146,0,32
17,0,61,146,0,32
18,0,15,146,0,32
19,0,13,146,0,32
0,0,28,144,0,1722
1,0,115,144,0,1722
2,0,5,144,0,1722
3,0,2,144,0,1722
4,0,7,144,0,1722
5,0,45,144,0,1722
6,0,114,144,0,1722
7,0,37,144,0,1722
8,0,16,144,0,1722
9,0,47,144,0,1722
10,0,21,144,0,1722
11,0,37,144,0,1722
12,0,52,144,0,1722
13,0,3,144,0,1722
14,0,15,144,0,1722
15,0,2,144,0,1722
16,0,9,144,0,1722
17,0,66,144,0,1722
18,0,8,144,0,1722
19,0,10,144,0,1722
0,0,20,148,0,195
1,0,60,148,0,195
2,0,42,148,0,195
3,0,14,148,0,195
4,0,63,148,0,195
5,0,22,148,0,195
6,0,31,148,0,195
7,0,50,148,0,195
8,0,43,148,0,195
9,0,7,148,0,195
10,0,38,148,0,195
11,0,12,148,0,195
12,0,17,148,0,195
13,0,39,148,0,195
14,0,26,148,0,195
15,0,118,148,0,195
16,0,57,148,0,195
17,0,20,148,0,195
18,0,22,148,0,195
19,0,28,148,0,195
0,0,25,90,0,1300
1,0,37,90,0,1300
2,0,24,90,0,1300
3,0,7,90,0,1300
4,0,3,90,0,1300
5,0,1,90,0,1300
6,0,131,90,0,1300
7,0,1,90,0,1300
8,0,6,90,0,1300
9,0,122,90,0,1300
10,0,37,90,0,1300
11,0,14,90,0,1300
12,0,151,90,0,1300
13,0,83,90,0,1300
14,0,49,90,0,1300
15,0,17,90,0,1300
16,0,88,90,0,1300
17,0,19,90,0,1300
18,0,100,90,0,1300
19,0,32,90,0,1300
0,0,6,156,0,162
1,0,57,156,0,162
2,0,30,156,0,162
3,0,24,156,0,162
4,0,84,156,0,162
5,0,13,156,0,162
6,0,15,156,0,162
7,0,54,156,0,162
8,0,16,156,0,162
9,0,35,156,0,162
10,0,13,156,0,162
11,0,21,156,0,162
12,0,98,156,0,162
13,0,1,156,0,162
14,0,5,156,0,162
15,0,8,156,0,162
16,0,87,156,0,162
17,0,2,156,0,162
18,0,4,156,0,162
19,0,59,156,0,162
0,0,27,146,0,32
1,0,10,146,0,32
2,0,22,146,0,32
3,0,16,146,0,32
4,0,33,146,0,32
5,0,16,146,0,32
6,0,16,146,0,32
7,0,13,146,0,32
8,0,8,146,0,32
9,0,54,146,0,32
10,0,49,146,0,32
11,0,23,146,0,32
12,0,86,146,0,32
13,0,18,146,0,32
14,0,5,146,0,32
15,0,9,146,0,32
16,0,29,146,0,32
17,0,79,146,0,32
18,0,38,146,0,32
19,0,27,146,0,32
0,0,32,140,0,1917
1,0,29,140,0,1917
2,0,39,140,0,1917
3,0,25,140,0,1917
4,0,42,140,0,1917
5,0,30,140,0,1917
6,0,49,140,0,1917
7,0,30,140,0,1917
8,0,35,140,0,1917
9,0,12,140,0,1917
10,0,101,140,0,1917
11,0,41,140,0,1917
12,0,33,140,0,1917
13,0,19,140,0,1917
14,0,15,140,0,1917
15,0,31,140,0,1917
16,0,43,140,0,1917
17,0,49,140,0,1917
18,0,29,140,0,1917
19,0,72,140,0,1917
0,0,23,144,0,1722
1,0,1,144,0,1722
2,0,35,144,0,1722
3,0,38,144,0,1722
4,0,14,144,0,1722
5,0,7,144,0,1722
6,0,76,144,0,1722
7,0,2,144,0,1722
8,0,71,144,0,1722
9,0,2,144,0,1722
10,0,19,144,0,1722
11,0,84,144,0,1722
12,0,58,144,0,1722
13,0,8,144,0,1722
14,0,7,144,0,1722
15,0,1,144,0,1722
16,0,86,144,0,1722
17,0,53,144,0,1722
18,0,38,144,0,1722
19,0,58,144,0,1722
0,0,12,90,0,1300
1,0,54,90,0,1300
2,0,15,90,0,1300
3,0,2,90,0,1300
4,0,19,90,0,1300
5,0,25,90,0,1300
6,0,31,90,0,1300
7,0,8,90,0,1300
8,0,124,90,0,1300
9,0,33,90,0,1300
10,0,3,90,0,1300
11,0,37,90,0,1300
12,0,14,90,0,1300
13,0,51,90,0,1300
14,0,3,90,0,1300
15,0,2,90,0,1300
16,0,1,90,0,1300
17,0,46,90,0,1300
18,0,32,90,0,1300
19,0,4,90,0,1300
0,0,17,146,0,1235
1,0,21,146,0,1235
2,0,24,146,0,1235
3,0,38,146,0,1235
4,0,24,146,0,1235
5,0,15,146,0,1235
6,0,53,146,0,1235
7,0,2,146,0,1235
8,0,73,146,0,1235
9,0,44,146,0,1235
10,0,1,146,0,1235
11,0,19,146,0,1235
12,0,48,146,0,1235
13,0,23,146,0,1235
14,0,5,146,0,1235
15,0,13,146,0,1235
16,0,8,146,0,1235
17,0,21,146,0,1235
18,0,46,146,0,1235
19,0,42,146,0,1235
0,0,20,148,0,195
1,0,6,148,0,195
2,0,67,148,0,195
3,0,31,148,0,195
4,0,68,148,0,195
5,0,33,148,0,195
6,0,35,148,0,195
7,0,16,148,0,195
8,0,1,148,0,195
9,0,1,148,0,195
10,0,120,148,0,195
11,0,37,148,0,195
12,0,6,148,0,195
13,0,59,148,0,195
14,0,62,148,0,195
15,0,20,148,0,195
16,0,104,148,0,195
17,0,35,148,0,195
18,0,20,148,0,195
19,0,38,148,0,195
0,0,27,156,0,162
1,0,68,156,0,162
2,0,20,156,0,162
3,0,53,156,0,162
4,0,43,156,0,162
5,0,7,156,0,162
6,0,73,156,0,162
7,0,41,156,0,162
8,0,85,156,0,162
9,0,16,156,0,162
10,0,24,156,0,162
11,0,33,156,0,162
12,0,53,156,0,162
13,0,86,156,0,162
14,0,37,156,0,162
15,0,8,156,0,162
16,0,15,156,0,162
17,0,11,156,0,162
18,0,6,156,0,162
19,0,52,156,0,162
0,0,70,144,0,780
1,0,96,144,0,780
2,0,56,144,0,780
3,0,20,144,0,780
4,0,7,144,0,780
5,0,28,144,0,780
6,0,31,144,0,780
7,0,116,144,0,780
8,0,10,144,0,780
9,0,17,144,0,780
10,0,49,144,0,780
11,0,33,144,0,780
12,0,7,144,0,780
13,0,40,144,0,780
14,0,64,144,0,780
15,0,63,144,0,780
16,0,87,144,0,780
17,0,3,144,0,780
18,0,3,144,0,780
19,0,38,144,0,780
0,0,31,148,0,650
1,0,36,148,0,650
2,0,18,148,0,650
3,0,8,148,0,650
4,0,3,148,0,650
5,0,28,148,0,650
6,0,29,148,0,650
7,0,20,148,0,650
8,0,1,148,0,650
9,0,26,148,0,650
10,0,19,148,0,650
11,0,54,148,0,650
12,0,57,148,0,650
13,0,41,148,0,650
14,0,20,148,0,650
15,0,52,148,0,650
16,0,7,148,0,650
17,0,39,148,0,650
18,0,4,148,0,650
19,0,71,148,0,650
0,0,32,140,0,1722
1,0,93,140,0,1722
2,0,3,140,0,1722
3,0,35,140,0,1722
4,0,51,140,0,1722
5,0,39,140,0,1722
6,0,61,140,0,1722
7,0,38,140,0,1722
8,0,43,140,0,1722
9,0,54,140,0,1722
10,0,28,140,0,1722
11,0,33,140,0,1722
12,0,34,140,0,1722
13,0,57,140,0,1722
14,0,40,140,0,1722
15,0,47,140,0,1722
16,0,33,140,0,1722
17,0,51,140,0,1722
18,0,75,140,0,1722
19,0,21,140,0,1722
0,0,34,146,0,1235
1,0,8,146,0,1235
2,0,43,146,0,1235
3,0,71,146,0,1235
4,0,29,146,0,1235
5,0,9,146,0,1235
6,0,38,146,0,1235
7,0,19,146,0,1235
8,0,66,146,0,1235
9,0,71,146,0,1235
10,0,45,146,0,1235
11,0,38,146,0,1235
12,0,36,146,0,1235
13,0,19,146,0,1235
14,0,40,146,0,1235
15,0,21,146,0,1235
16,0,10,146,0,1235
17,0,96,146,0,1235
18,0,41,146,0,1235
19,0,42,146,0,1235
0,0,43,90,0,390
1,0,2,90,0,390
2,0,80,90,0,390
3,0,70,90,0,390
4,0,82,90,0,390
5,0,10,90,0,390
6,0,4,90,0,390
7,0,178,90,0,390
8,0,11,90,0,390
9,0,60,90,0,390
10,0,1,90,0,390
11,0,1,90,0,390
12,0,6,90,0,390
13,0,11,90,0,390
14,0,2,90,0,390
15,0,6,90,0,390
16,0,64,90,0,390
17,0,96,90,0,390
18,0,14,90,0,390
19,0,139,90,0,390
0,0,85,156,0,390
1,0,160,156,0,390
2,0,45,156,0,390
3,0,9,156,0,390
4,0,69,156,0,390
5,0,58,156,0,390
6,0,21,156,0,390
7,0,22,156,0,390
8,0,36,156,0,390
9,0,85,156,0,390
10,0,5,156,0,390
11,0,4,156,0,390
12,0,42,156,0,390
13,0,39,156,0,390
14,0,4,156,0,390
15,0,10,156,0,390
16,0,10,156,0,390
17,0,41,156,0,390
18,0,13,156,0,390
19,0,7,156,0,390
0,0,51,148,0,650
1,0,33,148,0,650
2,0,65,148,0,650
3,0,10,148,0,650
4,0,21,148,0,650
5,0,48,148,0,650
6,0,46,148,0,650
7,0,2,148,0,650
8,0,33,148,0,650
9,0,50,148,0,650
10,0,44,148,0,650
11,0,47,148,0,650
12,0,73,148,0,650
13,0,40,148,0,650
14,0,30,148,0,650
15,0,3,148,0,650
16,0,28,148,0,650
17,0,36,148,0,650
18,0,22,148,0,650
19,0,57,148,0,650
0,0,31,144,0,780
1,0,97,144,0,780
2,0,15,144,0,780
3,0,10,144,0,780
4,0,1,144,0,780
5,0,3,144,0,780
6,0,141,144,0,780
7,0,3,144,0,780
8,0,1,144,0,780
9,0,32,144,0,780
10,0,58,144,0,780
11,0,56,144,0,780
12,0,40,144,0,780
13,0,64,144,0,780
14,0,4,144,0,780
15,0,48,144,0,780
16,0,24,144,0,780
17,0,74,144,0,780
18,0,37,144,0,780
19,0,25,144,0,780
0,0,43,140,0,1722
1,0,29,140,0,1722
2,0,25,140,0,1722
3,0,49,140,0,1722
4,0,69,140,0,1722
5,0,60,140,0,1722
6,0,24,140,0,1722
7,0,16,140,0,1722
8,0,23,140,0,1722
9,0,83,140,0,1722
10,0,48,140,0,1722
11,0,48,140,0,1722
12,0,26,140,0,1722
13,0,27,140,0,1722
14,0,32,140,0,1722
15,0,64,140,0,1722
16,0,37,140,0,1722
17,0,40,140,0,1722
18,0,14,140,0,1722
19,0,40,140,0,1722
0,0,28,146,0,845
1,0,19,146,0,845
2,0,23,146,0,845
3,0,49,146,0,845
4,0,55,146,0,845
5,0,31,146,0,845
6,0,66,146,0,845
7,0,2,146,0,845
8,0,14,146,0,845
9,0,63,146,0,845
10,0,67,146,0,845
11,0,29,146,0,845
12,0,37,146,0,845
13,0,24,146,0,845
14,0,91,146,0,845
15,0,43,146,0,845
16,0,32,146,0,845
17,0,34,146,0,845
18,0,26,146,0,845
19,0,28,146,0,845
0,0,15,90,0,390
1,0,42,90,0,390
2,0,7,90,0,390
3,0,15,90,0,390
4,0,149,90,0,390
5,0,5,90,0,390
6,0,1,90,0,390
7,0,51,90,0,390
8,0,41,90,0,390
9,0,19,90,0,390
10,0,22,90,0,390
11,0,65,90,0,390
12,0,14,90,0,390
13,0,1,90,0,390
14,0,36,90,0,390
15,0,7,90,0,390
16,0,18,90,0,390
17,0,104,90,0,390
18,0,1,90,0,390
19,0,42,90,0,390
0,0,84,156,0,390
1,0,87,156,0,390
2,0,6,156,0,390
3,0,25,156,0,390
4,0,27,156,0,390
5,0,57,156,0,390
6,0,17,156,0,390
7,0,86,156,0,390
8,0,12,156,0,390
9,0,119,156,0,390
10,0,8,156,0,390
11,0,2,156,0,390
12,0,1,156,0,390
13,0,37,156,0,390
14,0,109,156,0,390
15,0,19,156,0,390
16,0,4,156,0,390
17,0,10,156,0,390
18,0,77,156,0,390
19,0,12,156,0,390
0,0,21,148,0,682
1,0,47,148,0,682
2,0,32,148,0,682
3,0,29,148,0,682
4,0,70,148,0,682
5,0,24,148,0,682
6,0,63,148,0,682
7,0,66,148,0,682
8,0,17,148,0,682
9,0,65,148,0,682
10,0,71,148,0,682
11,0,35,148,0,682
12,0,65,148,0,682
13,0,27,148,0,682
14,0,36,148,0,682
15,0,12,148,0,682
16,0,11,148,0,682
17,0,18,148,0,682
18,0,33,148,0,682
19,0,104,148,0,682
0,0,3,144,0,422
1,0,6,144,0,422
2,0,45,144,0,422
3,0,2,144,0,422
4,0,1,144,0,422
5,0,1,144,0,422
6,0,18,144,0,422
7,0,19,144,0,422
8,0,191,144,0,422
9,0,37,144,0,422
10,0,4,144,0,422
11,0,49,144,0,422
12,0,1,144,0,422
13,0,26,144,0,422
14,0,54,144,0,422
15,0,3,144,0,422
16,0,175,144,0,422
17,0,28,144,0,422
18,0,14,144,0,422
19,0,15,144,0,422
0,0,34,140,0,130
1,0,38,140,0,130
2,0,28,140,0,130
3,0,30,140,0,130
4,0,28,140,0,130
5,0,15,140,0,130
6,0,22,140,0,130
7,0,32,140,0,130
8,0,35,140,0,130
9,0,58,140,0,130
10,0,43,140,0,130
11,0,57,140,0,130
12,0,46,140,0,130
13,0,27,140,0,130
14,0,45,140,0,130
15,0,55,140,0,130
16,0,21,140,0,130
17,0,73,140,0,130
18,0,26,140,0,130
19,0,26,140,0,130
0,0,41,90,0,520
1,0,112,90,0,520
2,0,13,90,0,520
3,0,14,90,0,520
4,0,57,90,0,520
5,0,28,90,0,520
6,0,64,90,0,520
7,0,17,90,0,520
8,0,28,90,0,520
9,0,24,90,0,520
10,0,99,90,0,520
11,0,44,90,0,520
12,0,8,90,0,520
13,0,13,90,0,520
14,0,58,90,0,520
15,0,40,90,0,520
16,0,22,90,0,520
17,0,74,90,0,520
18,0,3,90,0,520
19,0,26,90,0,520
0,0,102,146,0,845
1,0,31,146,0,845
2,0,38,146,0,845
3,0,52,146,0,845
4,0,10,146,0,845
5,0,13,146,0,845
6,0,157,146,0,845
7,0,13,146,0,845
8,0,37,146,0,845
9,0,47,146,0,845
10,0,82,146,0,845
11,0,36,146,0,845
12,0,39,146,0,845
13,0,46,146,0,845
14,0,20,146,0,845
15,0,44,146,0,845
16,0,23,146,0,845
17,0,47,146,0,845
18,0,8,146,0,845
19,0,94,146,0,845
0,0,23,144,0,422
1,0,21,144,0,422
2,0,1,144,0,422
3,0,34,144,0,422
4,0,1,144,0,422
5,0,31,144,0,422
6,0,23,144,0,422
7,0,71,144,0,422
8,0,11,144,0,422
9,0,44,144,0,422
10,0,62,144,0,422
11,0,1,144,0,422
12,0,8,144,0,422
13,0,27,144,0,422
14,0,4,144,0,422
15,0,35,144,0,422
16,0,14,144,0,422
17,0,3,144,0,422
18,0,3,144,0,422
19,0,21,144,0,422
0,0,44,156,0,877
1,0,94,156,0,877
2,0,105,156,0,877
3,0,37,156,0,877
4,0,42,156,0,877
5,0,32,156,0,877
6,0,21,156,0,877
7,0,5,156,0,877
8,0,16,156,0,877
9,0,33,156,0,877
10,0,14,156,0,877
11,0,48,156,0,877
12,0,44,156,0,877
13,0,54,156,0,877
14,0,70,156,0,877
15,0,1,156,0,877
16,0,27,156,0,877
17,0,22,156,0,877
18,0,47,156,0,877
19,0,21,156,0,877
0,0,8,148,0,682
1,0,79,148,0,682
2,0,16,148,0,682
3,0,1,148,0,682
4,0,60,148,0,682
5,0,35,148,0,682
6,0,25,148,0,682
7,0,24,148,0,682
8,0,32,148,0,682
9,0,11,148,0,682
10,0,84,148,0,682
11,0,17,148,0,682
12,0,1,148,0,682
13,0,49,148,0,682
14,0,17,148,0,682
15,0,77,148,0,682
16,0,8,148,0,682
17,0,69,148,0,682
18,0,38,148,0,682
19,0,2,148,0,682
0,0,1,90,0,520
1,0,3,90,0,520
2,0,73,90,0,520
3,0,35,90,0,520
4,0,5,90,0,520
5,0,30,90,0,520
6,0,1,90,0,520
7,0,34,90,0,520
8,0,17,90,0,520
9,0,7,90,0,520
10,0,1,90,0,520
11,0,31,90,0,520
12,0,45,90,0,520
13,0,59,90,0,520
14,0,44,90,0,520
15,0,8,90,0,520
16,0,133,90,0,520
17,0,77,90,0,520
18,0,5,90,0,520
19,0,14,90,0,520
0,0,102,146,0,1072
1,0,31,146,0,1072
2,0,2,146,0,1072
3,0,3,146,0,1072
4,0,63,146,0,1072
5,0,16,146,0,1072
6,0,15,146,0,1072
7,0,15,146,0,1072
8,0,59,146,0,1072
9,0,11,146,0,1072
10,0,51,146,0,1072
11,0,48,146,0,1072
12,0,7,146,0,1072
13,0,24,146,0,1072
14,0,9,146,0,1072
15,0,64,146,0,1072
16,0,52,146,0,1072
17,0,38,146,0,1072
18,0,13,146,0,1072
19,0,38,146,0,1072
0,0,100,140,0,130
1,0,38,140,0,130
2,0,58,140,0,130
3,0,8,140,0,130
4,0,12,140,0,130
5,0,25,140,0,130
6,0,23,140,0,130
7,0,22,140,0,130
8,0,32,140,0,130
9,0,56,140,0,130
10,0,14,140,0,130
11,0,52,140,0,130
12,0,69,140,0,130
13,0,57,140,0,130
14,0,26,140,0,130
15,0,30,140,0,130
16,0,42,140,0,130
17,0,48,140,0,130
18,0,85,140,0,130
19,0,39,140,0,130
0,0,55,156,0,877
1,0,45,156,0,877
2,0,66,156,0,877
3,0,12,156,0,877
4,0,20,156,0,877
5,0,93,156,0,877
6,0,8,156,0,877
7,0,44,156,0,877
8,0,1,156,0,877
9,0,94,156,0,877
10,0,34,156,0,877
11,0,46,156,0,877
12,0,36,156,0,877
13,0,52,156,0,877
14,0,34,156,0,877
15,0,21,156,0,877
16,0,6,156,0,877
17,0,9,156,0,877
18,0,10,156,0,877
19,0,19,156,0,877
0,0,58,144,0,292
1,0,28,144,0,292
2,0,159,144,0,292
3,0,5,144,0,292
4,0,33,144,0,292
5,0,26,144,0,292
6,0,37,144,0,292
7,0,3,144,0,292
8,0,61,144,0,292
9,0,89,144,0,292
10,0,53,144,0,292
11,0,26,144,0,292
12,0,10,144,0,292
13,0,39,144,0,292
14,0,22,144,0,292
15,0,8,144,0,292
16,0,35,144,0,292
17,0,41,144,0,292
18,0,45,144,0,292
19,0,4,144,0,292
0,0,7,148,0,1787
1,0,136,148,0,1787
2,0,28,148,0,1787
3,0,39,148,0,1787
4,0,11,148,0,1787
5,0,32,148,0,1787
6,0,54,148,0,1787
7,0,15,148,0,1787
8,0,38,148,0,1787
9,0,1,148,0,1787
10,0,44,148,0,1787
11,0,49,148,0,1787
12,0,95,148,0,1787
13,0,118,148,0,1787
14,0,18,148,0,1787
15,0,63,148,0,1787
16,0,17,148,0,1787
17,0,17,148,0,1787
18,0,11,148,0,1787
19,0,32,148,0,1787
0,0,1,90,0,845
1,0,34,90,0,845
2,0,12,90,0,845
3,0,29,90,0,845
4,0,3,90,0,845
5,0,57,90,0,845
6,0,100,90,0,845
7,0,2,90,0,845
8,0,24,90,0,845
9,0,16,90,0,845
10,0,32,90,0,845
11,0,2,90,0,845
12,0,26,90,0,845
13,0,39,90,0,845
14,0,62,90,0,845
15,0,4,90,0,845
16,0,3,90,0,845
17,0,90,90,0,845
18,0,32,90,0,845
19,0,6,90,0,845
0,0,8,156,0,487
1,0,4,156,0,487
2,0,31,156,0,487
3,0,43,156,0,487
4,0,43,156,0,487
5,0,87,156,0,487
6,0,38,156,0,487
7,0,40,156,0,487
8,0,72,156,0,487
9,0,7,156,0,487
10,0,50,156,0,487
11,0,1,156,0,487
12,0,30,156,0,487
13,0,13,156,0,487
14,0,46,156,0,487
15,0,18,156,0,487
16,0,58,156,0,487
17,0,3,156,0,487
18,0,60,156,0,487
19,0,1,156,0,487
0,0,1,144,0,292
1,0,7,144,0,292
2,0,2,144,0,292
3,0,43,144,0,292
