"","subject_num","experiment","fam_or_test","unique_id","animal","block_num","test_type","fam_duration","LT","exclude","age","sex"
"1050",28,"C","test","C_28",1,6,"fam","4",3.014,FALSE,302,"M"
"1051",28,"C","fam","C_28",7,1,"nov","6",28.393,FALSE,302,"M"
"1052",28,"C","test","C_28",8,1,"nov","6",24.321,FALSE,302,"M"
"1053",28,"C","fam","C_28",6,3,"fam","6",8.821,FALSE,302,"M"
"1054",28,"C","test","C_28",6,3,"fam","6",6.881,FALSE,302,"M"
"1055",29,"C","fam","C_29",10,1,"fam","2",9.999,FALSE,297,"F"
"1056",29,"C","test","C_29",10,1,"fam","2",60,FALSE,297,"F"
"1057",29,"C","fam","C_29",6,2,"nov","2",9.999,FALSE,297,"F"
"1058",29,"C","test","C_29",5,2,"nov","2",58.081,FALSE,297,"F"
"1059",29,"C","fam","C_29",4,4,"fam","4",19.999,FALSE,297,"F"
"1060",29,"C","test","C_29",4,4,"fam","4",19.354,FALSE,297,"F"
"1061",29,"C","fam","C_29",7,6,"nov","4",15.801,TRUE,297,"F"
"1062",29,"C","test","C_29",8,6,"nov","4",4.646,TRUE,297,"F"
"1063",29,"C","fam","C_29",11,3,"nov","6",29.999,FALSE,297,"F"
"1064",29,"C","test","C_29",12,3,"nov","6",21.528,FALSE,297,"F"
"1065",29,"C","fam","C_29",1,5,"fam","6",29.522,FALSE,297,"F"
"1066",29,"C","test","C_29",1,5,"fam","6",6.386,FALSE,297,"F"
"1067",30,"C","fam","C_30",2,1,"nov","2",9.999,FALSE,231,"M"
"1068",30,"C","test","C_30",1,1,"nov","2",15.992,FALSE,231,"M"
"1069",30,"C","fam","C_30",10,3,"fam","2",8.96,FALSE,231,"M"
"1070",30,"C","test","C_30",10,3,"fam","2",4.647,FALSE,231,"M"
"1071",30,"C","fam","C_30",11,2,"fam","4",18.645,FALSE,231,"M"
"1072",30,"C","test","C_30",11,2,"fam","4",14.837,FALSE,231,"M"
"1073",30,"C","fam","C_30",4,4,"nov","4",11.261,FALSE,231,"M"
"1074",30,"C","test","C_30",3,4,"nov","4",6.194,FALSE,231,"M"
"1075",30,"C","fam","C_30",7,5,"nov","6",24.123,FALSE,231,"M"
"1076",30,"C","test","C_30",8,5,"nov","6",4.992,FALSE,231,"M"
"1077",30,"C","fam","C_30",5,6,"fam","6",16.619,FALSE,231,"M"
"1078",30,"C","test","C_30",5,6,"fam","6",6.219,FALSE,231,"M"
"1079",31,"C","fam","C_31",12,3,"nov","2",2.242,TRUE,252,"M"
"1080",31,"C","test","C_31",11,3,"nov","2",4.765,FALSE,252,"M"
"1081",31,"C","fam","C_31",5,5,"fam","2",8.044,TRUE,252,"M"
"1082",31,"C","test","C_31",5,5,"fam","2",3.897,FALSE,252,"M"
"1083",31,"C","fam","C_31",2,1,"fam","4",13.452,FALSE,252,"M"
"1084",31,"C","test","C_31",2,1,"fam","4",2.952,FALSE,252,"M"
"1085",31,"C","fam","C_31",3,2,"nov","4",1.782,TRUE,252,"M"
"1086",31,"C","test","C_31",4,2,"nov","4",0.05,TRUE,252,"M"
"1087",31,"C","fam","C_31",7,4,"fam","6",6.056,FALSE,252,"M"
"1088",31,"C","test","C_31",7,4,"fam","6",4.377,FALSE,252,"M"
"1089",31,"C","fam","C_31",10,6,"nov","6",17.61,FALSE,252,"M"
"1090",31,"C","test","C_31",9,6,"nov","6",6.35,FALSE,252,"M"
"1091",32,"C","fam","C_32",1,5,"nov","2",0.728,TRUE,275,"M"
"1092",32,"C","test","C_32",2,5,"nov","2",9.808,FALSE,275,"M"
"1093",32,"C","fam","C_32",6,6,"fam","2",9.999,FALSE,275,"M"
"1094",32,"C","test","C_32",6,6,"fam","2",5.818,FALSE,275,"M"
"1095",32,"C","fam","C_32",8,1,"nov","4",19.999,FALSE,275,"M"
"1096",32,"C","test","C_32",7,1,"nov","4",0.630000000000003,TRUE,275,"M"
"1097",32,"C","fam","C_32",12,3,"fam","4",19.72,FALSE,275,"M"
"1098",32,"C","test","C_32",12,3,"fam","4",7.32,FALSE,275,"M"
"1099",32,"C","fam","C_32",3,2,"fam","6",28.92,FALSE,275,"M"
"1100",32,"C","test","C_32",3,2,"fam","6",10.184,FALSE,275,"M"
"1101",32,"C","fam","C_32",9,4,"nov","6",16.955,FALSE,275,"M"
"1102",32,"C","test","C_32",10,4,"nov","6",8.714,FALSE,275,"M"
"1103",33,"C","fam","C_33",7,4,"fam","2",9.162,FALSE,270,"F"
"1104",33,"C","test","C_33",7,4,"fam","2",23.559,FALSE,270,"F"
"1105",33,"C","fam","C_33",6,6,"nov","2",9.999,FALSE,270,"F"
"1106",33,"C","test","C_33",5,6,"nov","2",14.155,FALSE,270,"F"
"1107",33,"C","fam","C_33",9,3,"nov","4",19.999,FALSE,270,"F"
"1108",33,"C","test","C_33",10,3,"nov","4",13.941,FALSE,270,"F"
"1109",33,"C","fam","C_33",12,5,"fam","4",19.999,FALSE,270,"F"
"1110",33,"C","test","C_33",12,5,"fam","4",14.462,FALSE,270,"F"
"1111",33,"C","fam","C_33",2,1,"fam","6",28.48,FALSE,270,"F"
"1112",33,"C","test","C_33",2,1,"fam","6",3.35,FALSE,270,"F"
"1113",33,"C","fam","C_33",3,2,"nov","6",29.999,FALSE,270,"F"
"1114",33,"C","test","C_33",4,2,"nov","6",28.656,FALSE,270,"F"
"1115",34,"C","fam","C_34",NA,2,"fam","2",9.999,FALSE,279,"M"
"1116",34,"C","test","C_34",NA,2,"fam","2",6.675,FALSE,279,"M"
"1117",34,"C","fam","C_34",NA,4,"nov","2",9.999,TRUE,279,"M"
"1118",34,"C","test","C_34",NA,4,"nov","2",44.027,TRUE,279,"M"
"1119",34,"C","fam","C_34",NA,5,"nov","4",19.999,TRUE,279,"M"
"1120",34,"C","test","C_34",NA,5,"nov","4",49.409,TRUE,279,"M"
"1121",34,"C","fam","C_34",NA,6,"fam","4",19.999,FALSE,279,"M"
"1122",34,"C","test","C_34",NA,6,"fam","4",31.395,FALSE,279,"M"
"1123",34,"C","fam","C_34",NA,1,"nov","6",27.842,FALSE,279,"M"
"1124",34,"C","test","C_34",NA,1,"nov","6",14.418,FALSE,279,"M"
"1125",34,"C","fam","C_34",NA,3,"fam","6",27.028,FALSE,279,"M"
"1126",34,"C","test","C_34",NA,3,"fam","6",3.001,FALSE,279,"M"
"1127",35,"C","fam","C_35",NA,4,"fam","2",6.922,TRUE,278,"M"
"1128",35,"C","test","C_35",NA,4,"fam","2",4.321,TRUE,278,"M"
"1129",35,"C","fam","C_35",NA,6,"nov","2",2.895,TRUE,278,"M"
"1130",35,"C","test","C_35",NA,6,"nov","2",8.015,TRUE,278,"M"
"1131",35,"C","fam","C_35",NA,3,"nov","4",8.825,TRUE,278,"M"
"1132",35,"C","test","C_35",NA,3,"nov","4",1.842,TRUE,278,"M"
"1133",35,"C","fam","C_35",NA,5,"fam","4",13.2,TRUE,278,"M"
"1134",35,"C","test","C_35",NA,5,"fam","4",7.449,TRUE,278,"M"
"1135",35,"C","fam","C_35",NA,1,"fam","6",11.151,TRUE,278,"M"
"1136",35,"C","test","C_35",NA,1,"fam","6",5.11,TRUE,278,"M"
"1137",35,"C","fam","C_35",NA,2,"nov","6",17.054,TRUE,278,"M"
"1138",35,"C","test","C_35",NA,2,"nov","6",5.535,TRUE,278,"M"
"1139",36,"C","fam","C_36",NA,3,"nov","2",8.202,TRUE,239,"M"
"1140",36,"C","test","C_36",NA,3,"nov","2",16.731,TRUE,239,"M"
"1141",36,"C","fam","C_36",NA,5,"fam","2",4.662,TRUE,239,"M"
"1142",36,"C","test","C_36",NA,5,"fam","2",2.727,TRUE,239,"M"
"1143",36,"C","fam","C_36",NA,1,"fam","4",14.97,TRUE,239,"M"
"1144",36,"C","test","C_36",NA,1,"fam","4",36.38,TRUE,239,"M"
"1145",36,"C","fam","C_36",NA,2,"nov","4",18.269,TRUE,239,"M"
"1146",36,"C","test","C_36",NA,2,"nov","4",14.741,TRUE,239,"M"
"1147",36,"C","fam","C_36",NA,4,"fam","6",6.126,TRUE,239,"M"
"1148",36,"C","test","C_36",NA,4,"fam","6",3.126,TRUE,239,"M"
"1149",36,"C","fam","C_36",NA,6,"nov","6",1.602,TRUE,239,"M"
"1150",36,"C","test","C_36",NA,6,"nov","6",1.845,TRUE,239,"M"
"1151",37,"C","fam","C_37",NA,5,"nov","2",9.999,FALSE,263,"M"
"1152",37,"C","test","C_37",NA,5,"nov","2",26,FALSE,263,"M"
"1153",37,"C","fam","C_37",NA,6,"fam","2",9.88,FALSE,263,"M"
"1154",37,"C","test","C_37",NA,6,"fam","2",28.868,FALSE,263,"M"
"1155",37,"C","fam","C_37",NA,1,"nov","4",19.999,FALSE,263,"M"
"1156",37,"C","test","C_37",NA,1,"nov","4",57.724,FALSE,263,"M"
"1157",37,"C","fam","C_37",NA,3,"fam","4",19.999,FALSE,263,"M"
"1158",37,"C","test","C_37",NA,3,"fam","4",4.388,FALSE,263,"M"
"1159",37,"C","fam","C_37",NA,2,"fam","6",27.681,FALSE,263,"M"
"1160",37,"C","test","C_37",NA,2,"fam","6",32.649,FALSE,263,"M"
"1161",37,"C","fam","C_37",NA,4,"nov","6",29.361,TRUE,263,"M"
"1162",37,"C","test","C_37",NA,4,"nov","6",8.9,TRUE,263,"M"
